title,provider,subject,school,language,commitment_time,session,course_length(weeks),review count interval(강의시작일 + 강의수업길이 + 1분기<3개월>),review_count (from session start to the interval),total_review_count,total_review_average,pace,certification_available,url,level,price,,,
Introduction to Linear Models and Matrix Algebra,edX,Algebra & Geometry,Harvard University,English,2-4 hours a week,2015-06-22,4,2015-10-20,,11,3.818181818,Finished,Paid Certificate Available,https://www.class-central.com/mooc/2963/edx-ph525-2x-introduction-to-linear-models-and-matrix-algebra,Intermediate,50,,,
Quantum Mechanics and Quantum Computation,edX,Physics,"University of California, Berkeley",English,5-12 hours a week.,2013-08-11,9,2014-01-13,,11,3.818181818,Finished,null,https://www.class-central.com/mooc/613/edx-cs191x-quantum-mechanics-and-quantum-computation,Intermediate,Free,,,
Quantum Mechanics and Quantum Computation,edX,Physics,"University of California, Berkeley",English,5-12 hours a week.,2013-02-06,9,2013-07-10,,11,3.818181818,Finished,null,https://www.class-central.com/mooc/613/edx-cs191x-quantum-mechanics-and-quantum-computation,Intermediate,Free,,,
"Introduction to Philosophy: God, Knowledge and Consciousness",edX,Philosophy,Massachusetts Institute of Technology,English,5 hours a week,2014-09-30,12,2015-03-23,,11,1.727272727,Finished,null,https://www.class-central.com/mooc/926/edx-24-00x-introduction-to-philosophy-god-knowledge-and-consciousness,Beginner,300,,,
"Introduction to Philosophy: God, Knowledge and Consciousness",edX,Philosophy,Massachusetts Institute of Technology,English,5 hours a week,2013-10-01,12,2014-03-24,,11,1.727272727,Finished,null,https://www.class-central.com/mooc/926/edx-24-00x-introduction-to-philosophy-god-knowledge-and-consciousness,Beginner,300,,,
Jazz Appreciation,edX,Music,The University of Texas at Austin,English,3 hours a week,2016-01-19,10,2016-06-29,,11,1.727272727,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1336/edx-ut8-03x-jazz-appreciation,Beginner,closed,,,
Jazz Appreciation,edX,Music,The University of Texas at Austin,English,3 hours a week,2015-01-20,10,2015-06-30,,10,4.3,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1336/edx-ut8-03x-jazz-appreciation,Beginner,closed,,,
Jazz Appreciation,edX,Music,The University of Texas at Austin,English,3 hours a week,2014-01-21,10,2014-07-01,,10,4.3,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1336/edx-ut8-03x-jazz-appreciation,Beginner,closed,,,
Introduction to Solar Systems Astronomy,edX,Astronomy,Arizona State University,English,24 hours a week,2016-06-01,8,2016-10-27,,10,4.1,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3503/edx-ast111x-introduction-to-solar-systems-astronomy,Beginner,49,,,
Introduction to Solar Systems Astronomy,edX,Astronomy,Arizona State University,English,24 hours a week,2016-03-14,8,2016-08-09,,10,4.1,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3503/edx-ast111x-introduction-to-solar-systems-astronomy,Beginner,49,,,
Introduction to Solar Systems Astronomy,edX,Astronomy,Arizona State University,English,24 hours a week,2016-01-11,8,2016-06-07,,10,4.1,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3503/edx-ast111x-introduction-to-solar-systems-astronomy,Beginner,49,,,
Introduction to Solar Systems Astronomy,edX,Astronomy,Arizona State University,English,24 hours a week,2015-08-20,8,2016-01-15,,10,4.1,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3503/edx-ast111x-introduction-to-solar-systems-astronomy,Beginner,49,,,
"""Dracula"" by Stoker: BerkeleyX Book Club",edX,Literature,"University of California, Berkeley",English,3 hours a week,2016-09-01,4,2016-12-29,,10,3,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3184/edx-colwri3-6x-dracula-by-stoker-berkeleyx-book-club,Beginner,closed,,,
"""Dracula"" by Stoker: BerkeleyX Book Club",edX,Literature,"University of California, Berkeley",English,3 hours a week,2015-08-03,4,2015-11-30,,10,3,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3184/edx-colwri3-6x-dracula-by-stoker-berkeleyx-book-club,Beginner,closed,,,
Effective Thinking Through Mathematics,edX,Foundations of Mathematics,The University of Texas at Austin,English,2-5 hours a week,2016-10-03,4,2017-01-31,,10,3,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/1335/edx-ut-9-01x-effective-thinking-through-mathematics,Beginner,49,,,
Effective Thinking Through Mathematics,edX,Foundations of Mathematics,The University of Texas at Austin,English,2-5 hours a week,2014-02-18,4,2014-06-18,,10,3.8,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/1335/edx-ut-9-01x-effective-thinking-through-mathematics,Beginner,49,,,
"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Literature,"University of California, Berkeley",English,3 hours a week,2016-04-01,4,2016-07-29,,10,3.8,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2849/edx-colwri3-1x-a-christmas-carol-by-dickens-berkeleyx-book-club,Beginner,closed,,,
"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Literature,"University of California, Berkeley",English,3 hours a week,2015-12-01,4,2016-03-29,,10,3.8,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2849/edx-colwri3-1x-a-christmas-carol-by-dickens-berkeleyx-book-club,Beginner,closed,,,
"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Literature,"University of California, Berkeley",English,3 hours a week,2014-12-01,4,2015-03-29,,10,3.8,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2849/edx-colwri3-1x-a-christmas-carol-by-dickens-berkeleyx-book-club,Beginner,closed,,,
Early Christianity: The Letters of Paul,edX,Religion,Harvard University,English,null,2015-05-01,12,2015-10-24,,10,3.3,Self Paced,null,https://www.class-central.com/mooc/943/edx-hds1544-1x-early-christianity-the-letters-of-paul,Beginner,Free,,,
Early Christianity: The Letters of Paul,edX,Religion,Harvard University,English,null,2014-01-06,12,2014-06-30,,10,3.3,Self Paced,null,https://www.class-central.com/mooc/943/edx-hds1544-1x-early-christianity-the-letters-of-paul,Beginner,Free,,,
Introduction to Python for Data Science,edX,Data Science and Big Data,Microsoft,English,2-4 hours a week,2016-06-13,6,2016-10-25,,10,3.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/5683/edx-dat208x-introduction-to-python-for-data-science,Beginner,49,,,
Introduction to Python for Data Science,edX,Data Science and Big Data,Microsoft,English,2-4 hours a week,2016-03-08,6,2016-07-19,,10,2.8,In progress,Paid Certificate Available,https://www.class-central.com/mooc/5683/edx-dat208x-introduction-to-python-for-data-science,Beginner,49,,,
Introduction to Python for Data Science,edX,Data Science and Big Data,Microsoft,English,2-4 hours a week,2016-01-19,6,2016-06-01,,10,2.8,In progress,Paid Certificate Available,https://www.class-central.com/mooc/5683/edx-dat208x-introduction-to-python-for-data-science,Beginner,49,,,
Introduction to Bootstrap ? A Tutorial,edX,Web Development,Microsoft,English,1-2 hours a week,2015-06-02,3,2015-09-23,,10,4.1,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/3338/edx-dev203x-introduction-to-bootstrap-a-tutorial,Intermediate,closed,,,
Introduction to Bootstrap ? A Tutorial,edX,Web Development,Microsoft,English,1-2 hours a week,2015-04-07,3,2015-07-28,,10,4.1,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/3338/edx-dev203x-introduction-to-bootstrap-a-tutorial,Intermediate,closed,,,
Introduction to Statistics: Probability,edX,Statistics & Probability,"University of California, Berkeley",English,null,2014-04-14,5,2014-08-19,,10,4.8,Finished,null,https://www.class-central.com/mooc/828/edx-stat2-2x-introduction-to-statistics-probability,Beginner,Free,,,
Introduction to Statistics: Probability,edX,Statistics & Probability,"University of California, Berkeley",English,null,2013-04-14,5,2013-08-19,,10,4.8,Finished,null,https://www.class-central.com/mooc/828/edx-stat2-2x-introduction-to-statistics-probability,Beginner,Free,,,
Ignorance!,edX,Sociology,Australian National University,English,3-5 hours a week,2015-06-23,5,2015-10-28,,10,4.8,Finished,Paid Certificate Available,https://www.class-central.com/mooc/3599/edx-igno101x-ignorance,Beginner,closed,,,
Sabermetrics 101: Introduction to Baseball Analytics,edX,Data Science and Big Data,Boston University,English,6-8 hours,2015-07-07,10,2015-12-15,,9,4.333333333,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1837/edx-sabr101x-sabermetrics-101-introduction-to-baseball-analytics,Beginner,closed,,,
Sabermetrics 101: Introduction to Baseball Analytics,edX,Data Science and Big Data,Boston University,English,6-8 hours,2014-05-29,10,2014-11-07,,9,4.333333333,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1837/edx-sabr101x-sabermetrics-101-introduction-to-baseball-analytics,Beginner,closed,,,
"Fundamentals of Immunology, Part 1",edX,Health Care & Research,Rice University,English,7-10 hours a week,2015-10-20,7,2016-03-08,,9,4.333333333,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1597/edx-bioc372-1x-fundamentals-of-immunology-part-1,Beginner,closed,,,
"Fundamentals of Immunology, Part 1",edX,Health Care & Research,Rice University,English,7-10 hours a week,2014-08-18,7,2015-01-06,,9,3.888888889,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1597/edx-bioc372-1x-fundamentals-of-immunology-part-1,Beginner,closed,,,
"Fundamentals of Immunology, Part 1",edX,Health Care & Research,Rice University,English,7-10 hours a week,2014-03-02,7,2014-07-20,,9,3.888888889,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1597/edx-bioc372-1x-fundamentals-of-immunology-part-1,Beginner,closed,,,
Solar Energy,edX,Physics,Delft University of Technology,English,8 hours a week,2016-08-15,8,2017-01-10,,9,3.888888889,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/907/edx-et3034x-solar-energy,Beginner,50,,,
Solar Energy,edX,Physics,Delft University of Technology,English,8 hours a week,2015-09-01,8,2016-01-27,,9,4.777777778,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/907/edx-et3034x-solar-energy,Beginner,50,,,
Solar Energy,edX,Physics,Delft University of Technology,English,8 hours a week,2014-09-01,8,2015-01-27,,9,4.777777778,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/907/edx-et3034x-solar-energy,Beginner,50,,,
Solar Energy,edX,Physics,Delft University of Technology,English,8 hours a week,2013-09-16,8,2014-02-11,,9,4.666666667,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/907/edx-et3034x-solar-energy,Beginner,50,,,
English Grammar and Essay Writing,edX,Grammar & Writing,"University of California, Berkeley",English,4-5 hours a week,2017-02-18,5,2017-06-25,,9,4.666666667,Upcoming,null,https://www.class-central.com/mooc/1561/edx-colwri2-2-english-grammar-and-essay-writing,Beginner,49,,,
English Grammar and Essay Writing,edX,Grammar & Writing,"University of California, Berkeley",English,4-5 hours a week,2016-01-11,5,2016-05-15,,9,4.333333333,Upcoming,null,https://www.class-central.com/mooc/1561/edx-colwri2-2-english-grammar-and-essay-writing,Beginner,49,,,
English Grammar and Essay Writing,edX,Grammar & Writing,"University of California, Berkeley",English,4-5 hours a week,2015-02-04,5,2015-06-11,,9,4.333333333,Upcoming,null,https://www.class-central.com/mooc/1561/edx-colwri2-2-english-grammar-and-essay-writing,Beginner,49,,,
English Grammar and Essay Writing,edX,Grammar & Writing,"University of California, Berkeley",English,4-5 hours a week,2014-01-23,5,2014-05-27,,9,4.777777778,Upcoming,null,https://www.class-central.com/mooc/1561/edx-colwri2-2-english-grammar-and-essay-writing,Beginner,49,,,
Contract Law: From Trust to Promise to Contract,edX,Law,Harvard University,English,2-3 hours a week,2016-03-18,8,2016-08-13,,9,4.777777778,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/2633/edx-hls2x-contract-law-from-trust-to-promise-to-contract,Intermediate,closed,,,
Contract Law: From Trust to Promise to Contract,edX,Law,Harvard University,English,2-3 hours a week,2016-01-07,8,2016-06-03,,8,4.375,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/2633/edx-hls2x-contract-law-from-trust-to-promise-to-contract,Intermediate,closed,,,
Contract Law: From Trust to Promise to Contract,edX,Law,Harvard University,English,2-3 hours a week,2015-01-08,8,2015-06-05,,8,4.375,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/2633/edx-hls2x-contract-law-from-trust-to-promise-to-contract,Intermediate,closed,,,
Introduction to Psychology,edX,Psychology,St. Margaret’s Episcopal School,English,4-5 hours a week,2015-06-15,10,2015-11-24,,8,4.375,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/2520/edx-psych101x-introduction-to-psychology,Beginner,closed,,,
Introduction to Psychology,edX,Psychology,St. Margaret’s Episcopal School,English,4-5 hours a week,2015-03-10,10,2015-08-19,,8,4.375,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/2520/edx-psych101x-introduction-to-psychology,Beginner,closed,,,
Introduction to Psychology,edX,Psychology,St. Margaret’s Episcopal School,English,4-5 hours a week,2015-02-23,10,2015-08-04,,8,4.375,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/2520/edx-psych101x-introduction-to-psychology,Beginner,closed,,,
Basic Mandarin Chinese ? Level 1,edX,Language & Culture,MandarinX,"English, 中文",4 hours a week,2015-10-19,6,2016-02-29,,8,4.375,Finished,Paid Certificate Available,https://www.class-central.com/mooc/3534/edx-mx101x-basic-mandarin-chinese-level-1,Beginner,49,,,
Basic Mandarin Chinese ? Level 1,edX,Language & Culture,MandarinX,"English, 中文",4 hours a week,2016-05-02,6,2016-09-13,,8,4.375,Finished,Paid Certificate Available,https://www.class-central.com/mooc/3534/edx-mx101x-basic-mandarin-chinese-level-1,Beginner,49,,,
Basic Mandarin Chinese ? Level 1,edX,Language & Culture,MandarinX,"English, 中文",4 hours a week,2015-07-06,6,2015-11-17,,8,4.375,Finished,Paid Certificate Available,https://www.class-central.com/mooc/3534/edx-mx101x-basic-mandarin-chinese-level-1,Beginner,49,,,
Introduction to Cloud Computing,edX,Programming,IEEE,English,0.5-1 hours a week,2016-05-14,4,2016-09-11,,8,4.375,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3353/edx-cloudintro-x-introduction-to-cloud-computing,Beginner,50,,,
Introduction to Cloud Computing,edX,Programming,IEEE,English,0.5-1 hours a week,2015-11-10,4,2016-03-08,,8,4.375,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3353/edx-cloudintro-x-introduction-to-cloud-computing,Beginner,50,,,
Introduction to Cloud Computing,edX,Programming,IEEE,English,0.5-1 hours a week,2015-09-22,4,2016-01-20,,8,4.375,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3353/edx-cloudintro-x-introduction-to-cloud-computing,Beginner,50,,,
Introduction to Cloud Computing,edX,Programming,IEEE,English,0.5-1 hours a week,2015-11-12,4,2016-03-10,,8,4.375,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3353/edx-cloudintro-x-introduction-to-cloud-computing,Beginner,50,,,
Introduction to Cloud Computing,edX,Programming,IEEE,English,0.5-1 hours a week,2015-06-03,4,2015-10-01,,8,5,In progress,Paid Certificate Available,https://www.class-central.com/mooc/3353/edx-cloudintro-x-introduction-to-cloud-computing,Beginner,50,,,
Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,edX,Mechanical Engineering,Massachusetts Institute of Technology,English,3 hours a week,2015-03-03,8,2015-07-28,,8,5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/3042/edx-16-00x-introduction-to-aerospace-engineering-astronautics-and-human-spaceflight,Beginner,49,,,
European Paintings: From Leonardo to Rembrandt to Goya,edX,Visual Arts,Universidad Carlos iii de Madrid,English,3 hours a week,2015-07-14,9,2015-12-15,,8,5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/2151/edx-ceh-1-enx-european-paintings-from-leonardo-to-rembrandt-to-goya,Beginner,closed,,,
European Paintings: From Leonardo to Rembrandt to Goya,edX,Visual Arts,Universidad Carlos iii de Madrid,English,3 hours a week,2015-02-10,9,2015-07-14,,8,5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/2151/edx-ceh-1-enx-european-paintings-from-leonardo-to-rembrandt-to-goya,Beginner,closed,,,
War for the Greater Middle East,edX,History,Boston University,English,4 hours a week,2015-10-13,6,2016-02-24,,8,5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1834/edx-intl301x-war-for-the-greater-middle-east,Beginner,closed,,,
War for the Greater Middle East,edX,History,Boston University,English,4 hours a week,2014-09-24,6,2015-02-05,,8,4.5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1834/edx-intl301x-war-for-the-greater-middle-east,Beginner,closed,,,
World of Wine: From Grape to Glass,edX,Science,University of Adelaide,English,2-3 hours a week,2016-07-07,6,2016-11-18,,8,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3189/edx-wine101x-world-of-wine-from-grape-to-glass,Beginner,50,,,
World of Wine: From Grape to Glass,edX,Science,University of Adelaide,English,2-3 hours a week,2015-06-04,6,2015-10-16,,8,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3189/edx-wine101x-world-of-wine-from-grape-to-glass,Beginner,50,,,
World of Wine: From Grape to Glass,edX,Science,University of Adelaide,English,2-3 hours a week,2015-04-02,6,2015-08-14,,8,4.5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/3189/edx-wine101x-world-of-wine-from-grape-to-glass,Beginner,50,,,
Elements of Structures,edX,Civil & Environmental Engineering,Massachusetts Institute of Technology,English,10-12 hours a week,2016-06-22,10,2016-11-30,,8,4.5,In progress,Paid Certificate Available,https://www.class-central.com/mooc/742/edx-2-01x-elements-of-structures,Intermediate,closed,,,
Elements of Structures,edX,Civil & Environmental Engineering,Massachusetts Institute of Technology,English,10-12 hours a week,2014-06-03,10,2014-11-12,,8,3.875,In progress,Paid Certificate Available,https://www.class-central.com/mooc/742/edx-2-01x-elements-of-structures,Intermediate,closed,,,
Elements of Structures,edX,Civil & Environmental Engineering,Massachusetts Institute of Technology,English,10-12 hours a week,2013-04-15,10,2013-09-24,,8,3.875,In progress,Paid Certificate Available,https://www.class-central.com/mooc/742/edx-2-01x-elements-of-structures,Intermediate,closed,,,
Analyzing and Visualizing Data with Excel,edX,Data Science and Big Data,Microsoft,English,2-4 hours a week,2016-04-01,6,2016-08-13,,8,5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/4480/edx-dat206x-analyzing-and-visualizing-data-with-excel,Intermediate,49,,,
Analyzing and Visualizing Data with Excel,edX,Data Science and Big Data,Microsoft,English,2-4 hours a week,2016-05-30,6,2016-10-11,,8,5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/4480/edx-dat206x-analyzing-and-visualizing-data-with-excel,Intermediate,49,,,
Analyzing and Visualizing Data with Excel,edX,Data Science and Big Data,Microsoft,English,2-4 hours a week,2015-09-29,6,2016-02-10,,8,5,Finished,Paid Certificate Available,https://www.class-central.com/mooc/4480/edx-dat206x-analyzing-and-visualizing-data-with-excel,Intermediate,49,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2016-09-20,6,2017-02-01,,8,5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2016-01-11,6,2016-05-22,,8,5,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2015-01-06,6,2015-05-17,,7,4.571428571,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2014-06-10,6,2014-10-22,,7,4.571428571,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2013-11-11,6,2014-03-23,,7,4.571428571,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2013-08-13,6,2013-12-24,,7,4.571428571,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2013-02-15,6,2013-06-29,,7,4.714285714,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Agile Development Using Ruby on Rails - Advanced,edX,Web Development,"University of California, Berkeley",English,12 hours a week,2012-11-05,6,2013-03-17,,7,4.714285714,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/558/edx-cs169-2x-agile-development-using-ruby-on-rails-advanced,Intermediate,99,,,
Introduction to Geometry,edX,Algebra & Geometry,Schoolyourself,English,4-6 hours a week,2016-07-01,14,2017-01-07,,7,4.714285714,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2527/edx-geometryx-introduction-to-geometry,Beginner,50,,,
Introduction to Geometry,edX,Algebra & Geometry,Schoolyourself,English,4-6 hours a week,2015-06-01,14,2015-12-07,,7,4.714285714,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2527/edx-geometryx-introduction-to-geometry,Beginner,50,,,
Introduction to Geometry,edX,Algebra & Geometry,Schoolyourself,English,4-6 hours a week,2015-02-10,14,2015-08-19,,7,4.428571429,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2527/edx-geometryx-introduction-to-geometry,Beginner,50,,,
Circuits and Electronics 1: Basic Circuit Analysis,edX,Electrical Engineering,Massachusetts Institute of Technology,English,6 hours a week,2016-06-28,5,2016-11-02,,7,4.428571429,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4579/edx-6-002-1x-circuits-and-electronics-1-basic-circuit-analysis,Beginner,99,,,
Circuits and Electronics 1: Basic Circuit Analysis,edX,Electrical Engineering,Massachusetts Institute of Technology,English,6 hours a week,2015-09-29,5,2016-02-03,,7,4.428571429,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4579/edx-6-002-1x-circuits-and-electronics-1-basic-circuit-analysis,Beginner,99,,,
China (Part 1): Political and Intellectual Foundations: From the Sage Kings to Confucius and the Legalists,edX,Language & Culture,Harvard University,English,1.5-3.5 hours a week,2016-05-01,6,2016-09-12,,7,4.285714286,In progress,Paid Certificate Available,https://www.class-central.com/mooc/941/edx-sw12-1-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists,Beginner,90,,,
China (Part 1): Political and Intellectual Foundations: From the Sage Kings to Confucius and the Legalists,edX,Language & Culture,Harvard University,English,1.5-3.5 hours a week,2015-10-07,6,2016-02-18,,7,4.285714286,In progress,Paid Certificate Available,https://www.class-central.com/mooc/941/edx-sw12-1-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists,Beginner,90,,,
China (Part 1): Political and Intellectual Foundations: From the Sage Kings to Confucius and the Legalists,edX,Language & Culture,Harvard University,English,1.5-3.5 hours a week,2013-10-31,6,2014-03-12,,7,3.714285714,In progress,Paid Certificate Available,https://www.class-central.com/mooc/941/edx-sw12-1-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists,Beginner,90,,,
Fundamentals of Neuroscience Part 1: Electrical Properties of the Neuron,edX,Biology,Harvard University,English,4-5 hours a week,2016-04-16,12,2016-10-09,,7,3.714285714,In progress,Paid Certificate Available,https://www.class-central.com/mooc/942/edx-mcb80-1x-fundamentals-of-neuroscience-part-1-electrical-properties-of-the-neuron,Beginner,null,,,
Fundamentals of Neuroscience Part 1: Electrical Properties of the Neuron,edX,Biology,Harvard University,English,4-5 hours a week,2015-05-01,12,2015-10-24,,7,3.714285714,In progress,Paid Certificate Available,https://www.class-central.com/mooc/942/edx-mcb80-1x-fundamentals-of-neuroscience-part-1-electrical-properties-of-the-neuron,Beginner,null,,,
Fundamentals of Neuroscience Part 1: Electrical Properties of the Neuron,edX,Biology,Harvard University,English,4-5 hours a week,2013-10-31,12,2014-04-23,,7,2.857142857,In progress,Paid Certificate Available,https://www.class-central.com/mooc/942/edx-mcb80-1x-fundamentals-of-neuroscience-part-1-electrical-properties-of-the-neuron,Beginner,null,,,
Computer Graphics,edX,Computer Science,"University of California, Berkeley",English,12 hours a week,2016-05-01,6,2016-09-12,,7,2.857142857,In progress,Paid Certificate Available,https://www.class-central.com/mooc/548/edx-cse167x-computer-graphics,Intermediate,49,,,
Computer Graphics,edX,Computer Science,"University of California, Berkeley",English,12 hours a week,2015-12-01,6,2016-04-12,,7,4.571428571,In progress,Paid Certificate Available,https://www.class-central.com/mooc/548/edx-cse167x-computer-graphics,Intermediate,49,,,
Computer Graphics,edX,Computer Science,"University of California, Berkeley",English,12 hours a week,2015-08-17,6,2015-12-28,,7,4.571428571,In progress,Paid Certificate Available,https://www.class-central.com/mooc/548/edx-cse167x-computer-graphics,Intermediate,49,,,
Computer Graphics,edX,Computer Science,"University of California, Berkeley",English,12 hours a week,2014-10-06,6,2015-02-17,,7,3.571428571,In progress,Paid Certificate Available,https://www.class-central.com/mooc/548/edx-cse167x-computer-graphics,Intermediate,49,,,
Computer Graphics,edX,Computer Science,"University of California, Berkeley",English,12 hours a week,2013-10-07,6,2014-02-18,,7,4.285714286,In progress,Paid Certificate Available,https://www.class-central.com/mooc/548/edx-cse167x-computer-graphics,Intermediate,49,,,
Computer Graphics,edX,Computer Science,"University of California, Berkeley",English,12 hours a week,2013-03-18,6,2013-07-29,,7,4.285714286,In progress,Paid Certificate Available,https://www.class-central.com/mooc/548/edx-cse167x-computer-graphics,Intermediate,49,,,
Computer Graphics,edX,Computer Science,"University of California, Berkeley",English,12 hours a week,2012-11-05,6,2013-03-17,,7,4.714285714,In progress,Paid Certificate Available,https://www.class-central.com/mooc/548/edx-cse167x-computer-graphics,Intermediate,49,,,
Relativity and Astrophysics,edX,Physics,Cornell University,English,4-8 hours a week,2014-02-03,8,2014-06-30,,7,4.714285714,Finished,null,https://www.class-central.com/mooc/1334/edx-astro2290x-relativity-and-astrophysics,Intermediate,Free,,,
"Was Alexander Great? The Life, Leadership, and Legacies of History’s Greatest Warrior",edX,History,Wellesley College,English,4-6 hours a week,2014-02-04,13,2014-08-06,,7,4.714285714,Finished,null,https://www.class-central.com/mooc/944/edx-hist229x-was-alexander-great-the-life-leadership-and-legacies-of-history-s-greatest-warrior,Beginner,Free,,,
Street-Fighting Math,edX,Foundations of Mathematics,Massachusetts Institute of Technology,English,6-9 hours a week,2014-04-08,7,2014-08-27,,6,4.833333333,Finished,null,https://www.class-central.com/mooc/1780/edx-6-sfmx-street-fighting-math,Beginner,Free,,,
"Discrete Time Signals and Systems, Part 1: Time Domain",edX,Electrical Engineering,Rice University,English,8 hours a week,2015-02-04,5,2015-06-11,,6,4.833333333,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1236/edx-elec301-1x-discrete-time-signals-and-systems-part-1-time-domain,Advanced,closed,,,
"Discrete Time Signals and Systems, Part 1: Time Domain",edX,Electrical Engineering,Rice University,English,8 hours a week,2014-02-14,5,2014-06-21,,6,4.833333333,Finished,Paid Certificate Available,https://www.class-central.com/mooc/1236/edx-elec301-1x-discrete-time-signals-and-systems-part-1-time-domain,Advanced,closed,,,
